Income_annual,Employment_Status,Loan_Amount,Loan_Term_Months,Credit_Utilization,Previous_Defaults_Count,Age,Marital_Status,Num_Dependents,Default_Status
26024,Employed,57955,60,0.6385422953285043,1,69,Single,0,1
52373,Self-Employed,46911,48,0.24250280629060494,0,59,Single,1,1
29149,Employed,88422,60,0.1747119820563901,1,68,Married,1,0
34658,Employed,58619,60,0.37145362027509155,1,69,Single,1,1
28163,Employed,49296,24,0.5993568806315851,0,40,Single,4,0
72805,Employed,27791,24,0.298356115003265,0,67,Married,0,0
31936,Employed,13301,48,0.3401350389373392,0,29,Married,2,0
75585,Employed,40779,12,0.6669838548851641,1,43,Single,5,0
50294,Employed,41894,48,0.18223681838509523,2,65,Single,1,0
44038,Employed,84618,36,0.457524073442806,1,27,Single,2,0
42086,Employed,54250,60,0.8533876239057794,0,51,Single,3,1
42511,Employed,75994,12,0.41757732993137997,0,31,Single,2,0
16796,Employed,46770,24,0.4473608223819515,0,60,Single,1,1
32482,Unemployed,27300,36,0.6905634428858312,4,37,Married,3,0
50922,Employed,73235,36,0.7232092176262775,0,56,Single,0,0
35612,Employed,34485,60,0.7156851118244196,0,46,Single,3,0
20700,Employed,45285,24,0.8982936199308578,1,56,Married,1,1
35562,Unemployed,71555,12,0.15716086998964585,2,38,Single,2,1
71800,Employed,37471,24,0.8858026277063995,0,51,Single,1,1
59799,Self-Employed,53671,60,0.8601516935979191,0,69,Married,3,1
35425,Employed,25270,36,0.7817111202076464,1,55,Married,1,1
53134,Unemployed,93151,60,0.46330046068163344,0,61,Single,0,0
31363,Self-Employed,18698,48,0.7967218973071395,1,48,Married,2,1
18369,Self-Employed,77265,36,0.27666592984487615,0,46,Married,2,0
25089,Employed,44729,60,0.7333246683102642,0,26,Married,2,0
67856,Employed,16171,12,0.24819064249684333,0,54,Married,2,0
32545,Employed,84483,12,0.7522896027769438,0,48,Married,0,1
32946,Employed,65684,12,0.5916233066112455,2,64,Married,3,0
32211,Self-Employed,60165,48,0.17842502361082044,1,67,Married,0,1
77781,Employed,54948,24,0.8162556442857802,1,29,Single,1,1
69590,Employed,39725,12,0.5623657563641955,0,49,Married,1,0
88213,Employed,24450,48,0.6249986225096917,0,54,Single,1,0
34077,Employed,18300,12,0.32680802852128804,1,32,Married,1,0
40874,Employed,89600,48,0.7973084031382452,0,36,Married,2,0
19798,Self-Employed,9441,12,0.5361605881228508,0,27,Single,4,0
65563,Employed,24332,24,0.4368962274332028,0,51,Single,0,0
22762,Employed,25115,60,0.527425396182654,0,53,Married,3,0
39604,Employed,92404,12,0.6626504651742213,0,27,Single,1,0
23413,Employed,46997,60,0.656038300559416,0,23,Single,1,0
28694,Employed,91151,12,0.38606168076625014,0,40,Married,2,0
25980,Employed,18615,24,0.4082066240850084,0,25,Single,1,0
28476,Self-Employed,19732,60,0.5497905542707417,0,23,Married,0,1
29270,Self-Employed,30367,48,0.8395256965735903,0,67,Single,2,1
29164,Self-Employed,47738,12,0.6963442135727804,0,58,Married,5,0
50682,Employed,5981,12,0.41233198829244533,0,35,Married,2,0
23343,Unemployed,67881,48,0.36962610124140893,0,55,Married,3,0
39664,Self-Employed,63609,24,0.5189093393098516,0,43,Married,1,0
59111,Unemployed,92090,36,0.7959930951316758,0,53,Married,1,0
29576,Employed,95855,12,0.10694339327670016,0,22,Single,2,0
27250,Unemployed,86666,48,0.6683888546316512,0,56,Single,2,0
33116,Self-Employed,89351,36,0.3356098043502136,0,41,Married,1,0
58214,Self-Employed,13566,12,0.2667179841729359,0,34,Married,2,0
39247,Employed,96865,60,0.1097103974534071,0,34,Married,3,0
29363,Self-Employed,76885,48,0.8172724965003816,0,62,Married,3,0
44070,Unemployed,15728,60,0.8297987760051525,0,31,Single,0,0
23367,Employed,88911,24,0.1491339533150561,0,24,Single,1,0
47693,Employed,92350,36,0.5174522584410884,1,67,Single,1,0
42763,Unemployed,41214,48,0.2220595669388879,0,50,Married,1,0
32108,Employed,62935,12,0.7069500437186192,0,56,Married,0,1
25966,Employed,92081,12,0.6323131774129175,0,40,Married,0,0
25471,Employed,50588,36,0.33770465036411546,0,36,Married,1,0
44977,Unemployed,23953,60,0.1935682248322923,0,54,Single,0,1
59372,Employed,73408,60,0.764976530245911,0,65,Single,0,0
28143,Employed,79904,48,0.6394019834278808,1,28,Single,3,0
43623,Employed,39103,48,0.10545595600204223,0,65,Single,0,0
15759,Self-Employed,75949,60,0.6022974247488843,0,40,Single,2,0
28743,Employed,99805,48,0.7482368221570768,0,41,Single,0,1
35867,Unemployed,54264,60,0.5726144476611863,0,60,Married,1,1
25238,Unemployed,25156,36,0.43977094134137573,0,50,Married,1,0
24969,Employed,18423,48,0.567134702833852,0,56,Single,1,1
27802,Employed,43062,60,0.5957696453978779,0,25,Married,1,1
40817,Employed,47805,48,0.6120276991537047,0,41,Single,0,1
33693,Employed,6987,12,0.8736360431234909,0,58,Married,2,0
14834,Employed,67979,12,0.24291823004668667,2,43,Single,5,0
15548,Unemployed,42597,24,0.5984745018511246,0,39,Married,1,0
28488,Self-Employed,88905,60,0.2503946557037476,0,30,Single,0,0
43611,Employed,32868,24,0.26796537619920946,0,47,Married,1,0
12100,Employed,81970,60,0.6354063069658935,0,55,Married,3,1
29735,Employed,68805,48,0.8327632679775863,0,33,Married,3,1
29422,Employed,85084,60,0.22723539767939327,0,29,Married,1,0
63280,Employed,21636,12,0.8699724270051409,0,37,Single,2,0
31131,Self-Employed,62467,48,0.3554978608129832,0,51,Single,0,0
42327,Unemployed,22007,12,0.41305123476544015,0,62,Single,3,0
38426,Employed,81864,48,0.22294465915107003,0,64,Married,1,0
15487,Self-Employed,8389,60,0.5926688846813203,0,65,Single,1,0
49379,Employed,14458,60,0.5771363956991739,0,44,Single,3,0
39583,Self-Employed,73481,12,0.4538157944821194,0,62,Single,2,0
44502,Employed,79888,36,0.48087311190746873,0,39,Married,2,0
174642,Employed,81022,60,0.5983807006295127,0,69,Single,0,0
15777,Unemployed,46400,36,0.5667972279714867,1,50,Single,0,1
72393,Employed,72628,48,0.39941070531872924,0,25,Single,2,0
32371,Self-Employed,56857,36,0.8072915082398934,0,28,Single,0,0
40738,Employed,69367,12,0.6341284185018848,1,57,Married,2,1
35660,Employed,41527,24,0.264325064479847,0,67,Single,0,0
30647,Employed,75648,24,0.3559223948045819,0,56,Married,2,0
28913,Employed,21937,12,0.7303024813626029,1,45,Married,0,0
41431,Employed,42672,24,0.18362030481607958,0,65,Single,1,0
19793,Employed,6112,12,0.7001855989794376,0,69,Married,1,1
49032,Employed,40545,60,0.38707395291663627,0,25,Married,1,0
30746,Employed,94017,36,0.5413528368867485,0,53,Single,1,0
23108,Self-Employed,53355,24,0.3244464937382717,0,42,Single,1,0
30333,Employed,80561,60,0.8891652574563422,1,67,Married,1,1
60045,Unemployed,39082,24,0.8246722337138434,0,62,Single,5,1
29315,Employed,65482,48,0.8427598695554014,0,45,Married,1,0
41914,Employed,84098,12,0.24782041438201335,0,63,Married,2,0
27108,Employed,16304,12,0.7733520767694121,0,49,Single,4,1
49176,Employed,61625,60,0.5283176808192722,0,65,Single,0,0
47772,Employed,77551,48,0.666287360218911,0,50,Married,4,0
76072,Employed,49885,36,0.27400325339235715,0,68,Single,2,0
33852,Employed,76246,48,0.6695877167833728,2,50,Single,1,0
47451,Employed,17588,48,0.8314137956578369,0,64,Married,3,0
37768,Self-Employed,25967,36,0.31398510867903995,1,66,Single,0,0
60982,Employed,92440,36,0.28668788123960526,0,51,Married,2,0
27240,Employed,29256,48,0.1835316387787822,0,54,Married,0,0
48922,Employed,63348,24,0.3134453402493288,0,48,Married,2,0
33594,Self-Employed,30052,24,0.5286338094524899,2,30,Single,2,1
35394,Employed,85972,48,0.7661730331500484,0,24,Married,2,0
37673,Employed,92351,24,0.3230402101261116,0,53,Married,3,1
40170,Employed,63479,36,0.5969155112554508,0,37,Single,0,0
34665,Employed,85732,36,0.4836725593384319,0,31,Married,1,0
39572,Employed,65200,24,0.33086323249421734,1,27,Single,2,0
68271,Self-Employed,88625,36,0.5082872649557179,0,37,Single,3,0
53861,Employed,88140,12,0.23436991711670174,0,48,Single,2,1
51413,Employed,7506,36,0.6116620478788145,1,37,Married,1,0
30266,Employed,25709,48,0.19253017694708055,0,61,Married,0,0
25445,Employed,63535,60,0.6847844201145825,0,30,Married,4,0
53216,Employed,49840,24,0.24217014270840576,0,46,Married,3,0
51555,Employed,65587,24,0.8985273226534974,0,26,Married,1,0
65451,Employed,64321,36,0.7589380758083296,1,37,Married,3,1
28521,Employed,48202,36,0.37507224308777787,0,36,Married,1,0
33129,Employed,61588,60,0.4409638178314499,1,59,Married,2,1
18848,Self-Employed,8090,60,0.3073528168861508,0,46,Single,2,0
31039,Employed,64231,48,0.7136916489439994,0,24,Single,3,0
54102,Employed,26552,12,0.40458157596621924,1,40,Single,0,0
30133,Employed,99671,48,0.7041484078556286,0,69,Single,1,1
46919,Employed,85227,24,0.11472124374414445,0,61,Single,1,0
33651,Employed,38741,36,0.2084967676036766,0,31,Married,1,0
41341,Employed,26661,48,0.39197946776205483,1,43,Married,0,0
22946,Unemployed,46025,36,0.18712682671567418,0,53,Married,0,1
37574,Self-Employed,11092,36,0.5809023938369927,0,51,Single,3,0
10976,Employed,40674,48,0.14066567882729863,2,27,Married,0,0
33699,Self-Employed,5570,48,0.7878103956714745,0,42,Single,0,0
18916,Self-Employed,17084,60,0.7090463990047859,0,25,Married,1,0
58829,Employed,70843,12,0.27300518338236196,1,57,Married,1,0
49561,Self-Employed,65752,60,0.4870335249037743,1,21,Married,5,0
43768,Employed,74278,12,0.46145046272873647,0,26,Single,0,0
66729,Employed,99328,48,0.6798916922723022,0,65,Married,0,0
24845,Employed,5765,12,0.42120712037960717,0,67,Single,2,0
73053,Employed,29198,24,0.1263482382638766,0,24,Single,2,0
52726,Employed,66201,60,0.31898868707987094,0,50,Married,0,0
33036,Employed,78271,60,0.4729566441896337,0,50,Married,0,0
57196,Unemployed,86738,60,0.8795937729285112,1,37,Single,0,1
23329,Unemployed,52199,36,0.8049269335634762,0,44,Married,1,1
26113,Self-Employed,16377,36,0.2451249152017524,0,51,Single,3,1
28468,Self-Employed,84833,48,0.6786207523926169,1,48,Single,2,0
29389,Unemployed,13036,48,0.8494603784118301,1,65,Married,0,1
23798,Employed,45364,36,0.10703409042820687,0,63,Single,1,0
59232,Employed,94905,60,0.6767565389366608,0,24,Married,0,0
32743,Employed,42443,36,0.46746679648892586,1,59,Single,1,0
41814,Self-Employed,6663,12,0.6441889570264889,0,39,Married,1,0
28907,Employed,44244,60,0.5844714188574323,0,44,Married,3,0
17531,Self-Employed,63391,36,0.8877323955645612,0,27,Married,1,0
40458,Employed,82564,48,0.3310523250382943,1,66,Married,0,1
16900,Employed,90359,36,0.7289143854954119,0,68,Married,2,1
35332,Self-Employed,20077,24,0.28771191065044893,0,29,Married,1,0
21008,Employed,62849,36,0.44848638204013835,0,42,Married,2,0
80411,Employed,24631,60,0.8803046991739295,0,22,Married,0,0
52289,Employed,57652,36,0.7129090368113221,0,47,Married,0,0
37884,Employed,72446,48,0.35265700502684727,0,36,Single,2,0
60203,Self-Employed,38500,12,0.59549542647356,0,25,Single,1,1
25886,Employed,24897,24,0.13975366680222,1,32,Single,1,1
45134,Employed,63915,60,0.3131159332967758,0,46,Married,2,0
39337,Employed,42377,48,0.6747123916828917,0,35,Single,0,0
40360,Self-Employed,81670,24,0.55607485567066,0,23,Married,1,0
60411,Employed,31897,36,0.4757382823814179,0,29,Single,0,0
48678,Employed,52280,24,0.6527008480127705,0,48,Married,0,0
40761,Self-Employed,62320,12,0.41876711265586086,2,59,Married,2,1
18733,Employed,77592,24,0.1209249156259305,0,56,Single,1,1
24735,Self-Employed,99486,24,0.4528212988124539,0,45,Married,2,0
34576,Employed,73289,36,0.8217033538346094,1,61,Married,4,1
37697,Employed,36941,36,0.785292102651297,0,48,Single,1,0
23107,Employed,19234,60,0.42719774832761037,0,67,Married,2,0
95289,Unemployed,80172,36,0.11777715260830615,0,41,Single,1,0
66606,Self-Employed,8376,24,0.6090458180962526,0,49,Single,2,0
46205,Employed,35783,12,0.6929555422262916,1,45,Single,1,0
37377,Employed,46249,36,0.3353948608674199,0,50,Married,2,0
33360,Self-Employed,48025,60,0.4813311996956594,0,59,Married,1,0
24815,Employed,21447,60,0.8934854361981668,0,31,Married,1,0
37458,Self-Employed,90865,24,0.5610744103852789,0,39,Married,1,0
40259,Employed,21713,36,0.3808599245292533,0,31,Single,0,1
22099,Self-Employed,9858,36,0.6019911013121064,0,45,Single,1,0
41509,Employed,56115,60,0.2440178454912676,0,21,Married,5,0
34128,Employed,90008,36,0.259401898619664,0,52,Married,5,0
16930,Employed,64834,24,0.8399397717712136,0,41,Single,3,0
25741,Unemployed,87060,12,0.29136003293546453,0,65,Married,2,0
30778,Employed,9539,24,0.3486315033725953,0,33,Single,0,0
77271,Employed,68983,36,0.5350217935758032,0,54,Married,3,0
45370,Employed,23857,24,0.8197540962220851,0,37,Married,2,1
21286,Employed,10364,48,0.7251591117752115,0,67,Married,4,0
44108,Self-Employed,70985,48,0.13502713653589993,0,39,Married,1,0
19556,Self-Employed,64169,36,0.6544237351186954,0,30,Married,1,0
55998,Employed,91366,36,0.5032491861471943,1,62,Single,0,0
30078,Unemployed,26078,12,0.4804422736019045,0,29,Married,5,0
34980,Self-Employed,42574,24,0.6532466934604345,1,31,Married,3,1
61717,Self-Employed,5869,12,0.2569856369752353,0,58,Married,2,0
21701,Employed,67624,36,0.8851909309293758,0,51,Single,0,0
20767,Self-Employed,45075,36,0.6162452242179592,0,22,Married,3,0
28754,Employed,98676,60,0.392524939689485,0,44,Single,4,0
55014,Employed,8659,12,0.580161766456129,1,62,Single,1,0
19776,Self-Employed,41370,36,0.27317669063169625,0,67,Married,1,0
11697,Employed,63185,48,0.607073491883965,0,25,Single,2,0
30319,Employed,84921,60,0.12257371259023789,0,50,Single,2,1
45283,Self-Employed,48751,24,0.372945529126693,0,59,Single,0,0
58694,Self-Employed,67758,60,0.6980135173980051,0,55,Married,1,0
30173,Employed,89873,24,0.746382279291312,0,68,Single,1,1
30804,Self-Employed,10131,48,0.30233553065117447,0,37,Single,0,0
57616,Employed,6358,24,0.5315275690239892,0,51,Married,0,0
17190,Employed,96150,12,0.5227943117512944,0,22,Single,2,1
31088,Self-Employed,62371,24,0.4371648371014244,1,36,Single,0,1
39189,Employed,87307,24,0.2827463862023828,0,41,Married,2,1
43463,Employed,84139,60,0.6625825865830183,2,50,Married,2,1
29616,Employed,21246,48,0.30188934539641576,0,21,Married,3,0
36819,Employed,22216,24,0.8288205897252926,1,34,Single,3,1
13422,Employed,46209,12,0.5228010328948022,0,36,Married,0,0
27908,Self-Employed,47987,60,0.7963826698484975,2,29,Married,1,1
43538,Self-Employed,25577,48,0.3325941766433312,1,69,Single,1,0
24516,Employed,47320,48,0.7456633250069856,0,28,Married,2,1
37182,Self-Employed,16301,36,0.19093086791999403,0,29,Married,3,0
43423,Employed,80051,12,0.7134642736059148,1,54,Single,2,0
31665,Employed,97338,60,0.4095566799402418,1,65,Married,0,0
38878,Self-Employed,5891,60,0.4759920710548695,1,53,Single,2,0
24708,Employed,26972,12,0.23344585620765823,0,42,Married,1,0
33434,Employed,55457,48,0.11490215081951388,1,50,Married,2,0
46355,Employed,59435,24,0.6329579945026252,0,27,Single,0,1
38668,Employed,25932,12,0.5701746267203346,0,38,Married,3,0
28721,Self-Employed,9192,60,0.5979425216557259,0,41,Married,1,0
39723,Employed,21128,12,0.30400140642153584,0,25,Single,2,0
48331,Employed,27836,48,0.29142197030648487,0,27,Married,1,0
15994,Employed,29837,36,0.7642370490153981,0,32,Single,1,1
57735,Employed,27778,36,0.7090022020745865,2,37,Married,2,0
31745,Employed,48130,24,0.3694320926730885,0,44,Single,3,0
43053,Employed,21708,24,0.6102445727805443,1,57,Single,1,0
58623,Self-Employed,29232,48,0.7625200033350511,1,64,Single,0,1
20980,Unemployed,62266,24,0.811063553774359,0,39,Married,1,1
27343,Employed,44412,36,0.10464500872739411,0,65,Married,2,0
32356,Employed,9782,48,0.7507699145077794,0,36,Married,1,0
26542,Employed,66196,48,0.3803138673975407,1,45,Married,1,0
72691,Unemployed,31315,48,0.6747026278209413,0,47,Single,0,1
25778,Unemployed,15052,12,0.39712109167999976,0,62,Single,1,0
29079,Employed,24521,24,0.584999269435212,0,64,Married,1,0
39409,Self-Employed,74434,60,0.6174259520048149,0,27,Single,0,0
22452,Employed,87755,36,0.4239942167329809,0,66,Single,4,0
30999,Employed,74690,24,0.5102282649101959,0,62,Married,1,0
41232,Employed,40546,36,0.6810506975353346,0,28,Single,1,0
31788,Employed,84345,24,0.48104421495588967,0,35,Single,1,0
34983,Employed,30972,60,0.11118438806813327,0,36,Single,1,0
29385,Employed,83059,36,0.11032335759801262,0,28,Single,1,1
19815,Employed,69385,60,0.6290486800395149,1,56,Married,1,0
41300,Employed,27030,36,0.7777900299644784,0,52,Single,3,0
73274,Employed,45376,12,0.7282188300111971,0,37,Single,2,0
36583,Employed,90641,12,0.3483202415465308,0,56,Married,4,0
39739,Employed,94831,36,0.4769023079975636,1,42,Married,2,0
47910,Employed,82400,36,0.2873285920813336,1,52,Married,5,0
21856,Employed,83412,60,0.8913199285333381,0,31,Married,1,0
71754,Employed,23055,48,0.3084051594081856,1,65,Married,2,0
39376,Employed,92508,36,0.4330092742794933,0,26,Married,1,0
69754,Employed,30493,24,0.6449031610594426,0,42,Married,1,0
27086,Employed,79861,24,0.8008141357206208,1,34,Married,2,1
75148,Employed,41775,24,0.14118054725370924,0,48,Married,1,0
49516,Self-Employed,56057,12,0.3408157408216972,0,59,Single,0,0
45306,Employed,90909,60,0.5551886783715684,1,32,Married,1,1
39879,Employed,41253,12,0.5946504651009468,2,47,Single,0,0
32878,Employed,91717,24,0.15602195079988868,0,21,Married,2,0
58701,Employed,56884,36,0.6312629902736586,0,30,Married,1,0
38412,Employed,81497,24,0.5224514924868594,0,53,Married,3,0
16533,Employed,22705,36,0.7621019034897157,0,36,Single,2,0
23228,Employed,49676,60,0.27775134096664056,0,59,Single,2,1
33713,Unemployed,96640,48,0.25602158801750086,0,26,Single,1,1
41109,Employed,84045,36,0.7346697775423646,1,45,Single,3,1
35502,Employed,12101,12,0.6630953031516931,1,40,Married,0,0
59135,Employed,67495,24,0.7333386884621398,0,56,Single,1,0
16639,Unemployed,9743,24,0.7255473128224635,0,43,Married,0,1
38462,Self-Employed,13951,24,0.18320054066436856,0,36,Single,2,0
17549,Employed,12014,36,0.3228664378393207,0,21,Single,0,0
49211,Self-Employed,41180,60,0.3080681089091571,0,50,Married,1,0
34968,Employed,61977,36,0.8476698251334718,0,47,Single,1,0
42952,Self-Employed,64534,12,0.48997325924027646,1,22,Married,3,0
25705,Self-Employed,68209,24,0.18884570616001392,1,68,Single,1,1
60583,Employed,46908,36,0.331662324744015,0,41,Single,0,0
55088,Self-Employed,55918,24,0.7975213188131772,0,29,Single,1,1
45863,Employed,13219,12,0.7776531025322506,0,67,Single,1,1
34482,Employed,12163,48,0.82027158675243,0,44,Married,3,1
45795,Employed,7470,48,0.4108230181896161,0,68,Single,1,0
27371,Self-Employed,21543,48,0.6130727691919973,1,61,Married,0,0
51134,Employed,24276,24,0.32253913590025896,1,59,Married,2,0
70248,Employed,41881,36,0.2446602649218991,0,62,Married,0,0
55728,Self-Employed,83950,24,0.11752086074109434,1,27,Single,2,1
27123,Employed,12749,60,0.2787527597514796,1,50,Married,1,0
41963,Employed,29182,36,0.5834993095138183,1,65,Single,3,0
21649,Employed,82450,12,0.8233682508854342,0,22,Married,0,0
45659,Employed,85543,48,0.20673644257235343,1,32,Single,3,0
43488,Employed,26383,36,0.8344092487723537,0,33,Single,3,0
17189,Employed,83578,36,0.3763081878973771,0,23,Married,2,1
22817,Unemployed,30412,48,0.44146272609145665,0,63,Married,1,0
32426,Self-Employed,18181,12,0.3919828323749974,0,60,Single,0,0
32197,Employed,49898,24,0.4268865119357631,1,63,Single,1,0
22386,Employed,64630,24,0.3073545193501322,2,38,Married,1,1
42429,Employed,8405,36,0.6588837426491508,1,59,Single,4,0
40158,Employed,15862,48,0.7065464882161335,0,64,Single,2,0
33600,Employed,59679,60,0.7584903126818119,0,26,Single,0,0
26840,Employed,33688,12,0.3730316666879737,0,62,Married,3,0
55242,Self-Employed,53017,24,0.7117015128222358,0,47,Married,0,1
70415,Employed,17939,12,0.6101402859814521,0,35,Single,2,0
29928,Employed,99467,12,0.8663328694723142,0,35,Married,5,0
28428,Self-Employed,44585,12,0.4398281333588381,0,39,Married,0,0
44200,Employed,27942,48,0.8938477823066837,1,58,Married,1,1
31469,Employed,10272,48,0.6923152240062971,0,67,Married,0,0
34346,Employed,49134,48,0.721022203967198,0,40,Single,0,1
48818,Employed,29265,36,0.1205638880877288,0,40,Married,1,0
16920,Self-Employed,53192,48,0.49791868106887716,0,38,Married,0,0
61532,Employed,33668,36,0.5226693698496202,0,54,Single,3,0
37386,Self-Employed,86560,24,0.1324800815364797,1,59,Married,0,0
30804,Unemployed,74283,24,0.349704978792444,0,57,Married,2,0
35042,Unemployed,14297,24,0.864515344502237,0,55,Married,0,0
35773,Unemployed,69005,24,0.4408891490881085,1,58,Married,1,1
18169,Employed,63434,24,0.24936158764664595,0,58,Single,2,0
66037,Employed,69749,48,0.5106709656211266,1,21,Married,1,1
36920,Employed,6607,60,0.1270124617763722,0,32,Single,2,0
43356,Employed,64183,48,0.5127909599766859,0,25,Single,2,0
53136,Self-Employed,91994,60,0.5754146448240703,0,47,Married,0,0
24137,Employed,61305,48,0.386155490042405,0,59,Married,1,1
43887,Unemployed,32973,24,0.7100609584748477,0,40,Married,0,1
32628,Self-Employed,28117,12,0.2085712616008043,1,60,Married,2,0
50955,Unemployed,86986,60,0.8025467279045574,0,39,Single,3,1
15507,Self-Employed,86071,12,0.8643559283123362,3,58,Married,0,0
34904,Employed,99891,24,0.10098761968231083,0,35,Married,2,0
28534,Employed,12645,60,0.7741773280345274,1,26,Single,0,1
43170,Employed,47238,12,0.5048841191258668,0,29,Single,1,0
43827,Employed,74694,48,0.46912450707081343,0,56,Married,3,1
27363,Employed,46773,24,0.2909432854995049,0,68,Single,0,0
27313,Self-Employed,21786,48,0.4578600328893093,0,43,Single,2,0
34743,Self-Employed,45693,48,0.86034171970411,1,30,Married,1,0
25370,Employed,31578,24,0.268630107163507,0,21,Married,3,0
50858,Employed,51408,60,0.2432329907606099,0,31,Married,2,1
31329,Employed,74702,36,0.29351704324755834,0,69,Married,0,0
11352,Employed,89845,36,0.5414673554698132,2,40,Single,1,1
31259,Employed,20076,24,0.8442398523466399,1,48,Single,1,0
23970,Employed,24377,36,0.5591052726122061,0,42,Married,1,0
18910,Employed,14278,12,0.2947859812846567,0,40,Married,1,0
22137,Employed,69808,60,0.45236185225700964,1,67,Married,3,0
37940,Employed,38539,48,0.41232010542859665,0,58,Single,0,0
61787,Employed,16440,48,0.13725557588994983,0,36,Married,2,0
41162,Employed,31245,24,0.5085134788232469,0,22,Single,3,0
28492,Employed,27097,48,0.20080510930693907,0,45,Single,0,0
43580,Employed,78703,12,0.7737952336671,0,47,Single,0,0
30223,Unemployed,72092,12,0.5391703274367174,1,23,Married,1,1
27506,Employed,6151,24,0.7756851860939007,0,43,Married,0,0
22885,Employed,26698,48,0.864835749902433,1,52,Married,4,1
18020,Self-Employed,22601,36,0.8545506326002211,3,37,Single,3,1
31071,Employed,31807,36,0.18034346744604302,0,60,Married,3,0
38685,Unemployed,50302,60,0.8558536572400056,0,40,Married,1,1
34938,Employed,90864,24,0.7365977662316081,0,50,Single,0,0
30749,Employed,13039,60,0.7221264842086329,1,48,Married,0,1
24877,Employed,52427,36,0.1721028322145403,0,67,Married,3,0
46318,Employed,76839,36,0.2436117618268793,1,65,Single,4,1
21442,Employed,63049,36,0.8801307039318148,0,43,Single,0,0
49533,Employed,24053,60,0.2706961257242355,1,39,Married,0,0
24321,Employed,91298,24,0.23524266413392053,0,45,Single,2,0
26876,Employed,94147,12,0.3898812949675743,0,44,Single,1,0
20196,Employed,60413,12,0.8306849580279122,1,21,Married,2,1
29715,Employed,70958,36,0.4809547708452445,0,48,Married,2,0
53644,Employed,36275,24,0.8364669752712692,0,49,Married,1,1
44634,Employed,31597,24,0.3674710243321886,0,64,Married,2,0
53710,Employed,82521,48,0.28122291618159945,0,55,Married,1,0
44750,Self-Employed,99243,48,0.4961624070808285,0,37,Single,0,0
23354,Employed,73908,60,0.5923815122095109,0,31,Single,1,0
31814,Employed,86619,48,0.4131991988908449,1,57,Single,0,1
26580,Employed,60188,60,0.3768244076756254,0,27,Married,2,0
61835,Employed,39710,12,0.2744474278185973,1,46,Married,0,1
22500,Unemployed,96352,36,0.32000541297741714,2,43,Single,1,0
51921,Employed,80486,24,0.6384943705218407,0,38,Single,3,0
51905,Employed,54050,12,0.39589883089094235,0,49,Married,1,0
75496,Employed,54249,12,0.1638056333768228,0,59,Single,0,0
30826,Self-Employed,39247,60,0.2105243119620277,0,54,Single,2,0
48287,Employed,75162,36,0.3979033507128886,0,58,Married,1,0
90459,Unemployed,31408,60,0.8396019438782896,1,28,Married,1,0
28365,Unemployed,81313,12,0.40322420931678427,0,41,Single,1,1
19652,Employed,75683,24,0.14851366196134022,0,41,Married,3,0
17119,Unemployed,10443,48,0.43439540630401274,0,69,Married,1,0
48295,Employed,5079,60,0.6350540751681326,1,56,Single,1,1
17098,Self-Employed,43345,12,0.5748769079585768,0,37,Married,1,0
31290,Employed,17901,48,0.32304236990882407,0,36,Married,1,0
43257,Employed,72759,48,0.6504711384389552,0,35,Single,1,0
39107,Employed,47732,12,0.604499499092266,1,35,Married,3,0
43052,Self-Employed,84304,36,0.23773837506317488,1,60,Single,1,1
39692,Employed,22507,12,0.22971600285459604,1,37,Single,0,0
60569,Employed,86785,24,0.5377464656543526,0,21,Single,2,1
24811,Employed,40391,48,0.627550848892883,0,33,Married,2,0
27700,Employed,39171,24,0.8695284678882086,0,58,Single,1,0
26660,Employed,56730,60,0.4375445045854238,0,30,Married,1,1
50618,Employed,12485,48,0.7119513917375307,0,53,Married,1,0
52060,Employed,95153,36,0.19321659783310113,1,46,Single,1,0
43498,Employed,42748,12,0.8116872218525177,0,32,Married,3,1
58302,Employed,8878,60,0.6064860331190719,1,39,Married,2,0
22669,Employed,6949,24,0.6032242650809978,0,35,Single,0,0
70748,Employed,90380,60,0.21395410706594842,2,25,Single,4,0
66789,Unemployed,25881,36,0.13166698362071838,1,22,Married,1,1
48739,Employed,56306,12,0.6611593103876957,0,34,Single,2,0
74066,Unemployed,92150,60,0.1936451671716693,0,49,Married,0,0
18720,Self-Employed,94364,24,0.20157611958714616,0,61,Single,2,0
29443,Employed,14958,60,0.25000011707758796,0,21,Single,1,1
27061,Employed,64185,12,0.17819718651168195,0,33,Single,2,0
48464,Self-Employed,13697,60,0.6003140163442454,0,69,Married,1,0
23859,Employed,92160,24,0.4376038446788705,0,52,Single,0,0
49167,Employed,20493,12,0.31287687392763863,0,54,Single,4,0
62831,Employed,47801,36,0.45259952029726136,1,34,Single,0,0
47958,Employed,26199,36,0.7753120016521599,2,58,Married,4,1
40680,Self-Employed,70792,48,0.841663524034909,1,58,Single,3,1
24461,Employed,39488,60,0.48998091572275326,1,61,Single,1,0
25880,Employed,35493,24,0.553402332090242,0,35,Single,3,0
59865,Employed,54002,60,0.30575994427189834,0,59,Married,1,0
49599,Employed,28731,12,0.5108803029096954,0,26,Married,1,0
35753,Employed,12076,48,0.6984956855481858,0,49,Married,0,0
30725,Employed,6071,24,0.4937098109249356,1,57,Single,0,0
16150,Self-Employed,72602,60,0.3416583206313358,0,39,Single,1,0
